313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
313.15,315.65,318.15,320.65,323.15,325.65,328.15,330.65,333.15,335.65,338.15,340.65,343.15,345.65,348.15,350.65,353.15,355.65,358.15,360.65,363.15,365.65,368.15,370.65,373.15
